"","county","trapstation_id","latitude","longitude","cluster_id"
"7881","Fresno","36.74267--119.72352",36.742675,-119.723515,40239
"7882","Fresno","36.74269--119.72339",36.742695,-119.723393,40239
"7883","Fresno","36.74269--119.72342",36.742691,-119.723416,40239
"7884","Fresno","36.74269--119.72349",36.742686,-119.723489,40239
"7885","Fresno","36.74270--119.69198",36.742701,-119.691979,40247
"7886","Fresno","36.74270--119.72358",36.742696,-119.723577,40239
"7887","Fresno","36.74271--119.72352",36.742707,-119.723515,40239
"7888","Fresno","36.74271--119.72353",36.742712,-119.723535,40239
"7889","Fresno","36.74271--119.72354",36.742712,-119.723536,40239
"7890","Fresno","36.74271--119.72355",36.742706,-119.723551,40239
"7891","Fresno","36.74271--119.72356",36.742714,-119.723557,40239
"7892","Fresno","36.74271--119.72357",36.742706,-119.723568,40239
"7893","Fresno","36.74271--119.72362",36.742715,-119.723619,40239
"7894","Fresno","36.74272--119.72347",36.742724,-119.723475,40239
"7895","Fresno","36.74272--119.72356",36.742722,-119.723557,40239
"7896","Fresno","36.74272--119.72358",36.742716,-119.723578,40239
"7897","Fresno","36.74272--119.72373",36.742719,-119.723727,40239
"7898","Fresno","36.74273--119.72351",36.742733,-119.723511,40239
"7899","Fresno","36.74273--119.72352",36.742727,-119.723525,40239
"7900","Fresno","36.74273--119.72354",36.742733,-119.723543,40239
"7901","Fresno","36.74273--119.72355",36.742729,-119.723548,40239
"7902","Fresno","36.74273--119.72356",36.742733,-119.723562,40239
"7903","Fresno","36.74273--119.72358",36.742728,-119.723576,40239
"7904","Fresno","36.74273--119.72363",36.742729,-119.723627,40239
"7905","Fresno","36.74273--119.72365",36.742734,-119.723649,40239
"7906","Fresno","36.74273--119.72371",36.742729,-119.723708,40239
"7907","Fresno","36.74274--119.72342",36.742741,-119.723417,40239
"7908","Fresno","36.74274--119.72353",36.742737,-119.723535,40239
"7909","Fresno","36.74274--119.72354",36.742743,-119.723538,40239
"7910","Fresno","36.74274--119.72355",36.742735,-119.723549,40239
"7911","Fresno","36.74274--119.72356",36.742735,-119.723558,40239
"7912","Fresno","36.74274--119.72357",36.742743,-119.723567,40239
"7913","Fresno","36.74274--119.72358",36.742738,-119.723584,40239
"7914","Fresno","36.74274--119.72361",36.742743,-119.723605,40239
"7915","Fresno","36.74274--119.72362",36.742744,-119.72362,40239
"7916","Fresno","36.74275--119.58996",36.742751,-119.589959,40229
"7917","Fresno","36.74275--119.72357",36.742748,-119.723572,40239
"7918","Fresno","36.74275--119.72358",36.742747,-119.723579,40239
"7919","Fresno","36.74275--119.72360",36.742748,-119.7236,40239
"7920","Fresno","36.74275--119.72361",36.742754,-119.723611,40239
"7921","Fresno","36.74278--119.72360",36.742775,-119.7236,40239
"7922","Fresno","36.74278--119.72361",36.742778,-119.723611,40239
"7923","Fresno","36.74278--119.72366",36.742785,-119.723661,40239
"7924","Fresno","36.74279--119.72365",36.742789,-119.723651,40239
"7925","Fresno","36.74280--119.72372",36.742796,-119.723722,40239
"7926","Fresno","36.74282--119.72338",36.74282,-119.723376,40239
"7927","Fresno","36.74282--119.72354",36.742824,-119.723539,40239
"7928","Fresno","36.74285--119.47631",36.742847,-119.476308,40245
"7929","Fresno","36.74286--119.72346",36.742861,-119.723455,40239
"7930","Fresno","36.74286--119.72352",36.74286,-119.723524,40239
"7931","Fresno","36.74286--119.72354",36.742861,-119.723539,40239
"7932","Fresno","36.74286--119.72357",36.742857,-119.723568,40239
"7933","Fresno","36.74287--119.72372",36.742869,-119.723717,40239
"7934","Fresno","36.74288--119.72350",36.742881,-119.723502,40239
"7935","Fresno","36.74288--119.72369",36.742876,-119.723686,40239
"7936","Fresno","36.74290--119.87870",36.7429,-119.8787,40237
"7937","Fresno","36.74293--119.72344",36.742933,-119.723442,40239
"7938","Fresno","36.74294--119.46153",36.742944,-119.461528,40240
"7939","Fresno","36.74295--119.47463",36.742946,-119.474634,40245
"7940","Fresno","36.74298--119.66237",36.742981,-119.662367,40243
"7941","Fresno","36.74300--119.72357",36.742998,-119.723568,40239
"7942","Fresno","36.74300--119.87160",36.743,-119.8716,40237
"7943","Fresno","36.74301--119.52964",36.743011,-119.529637,40248
"7944","Fresno","36.74304--119.47465",36.743036,-119.474655,40245
"7945","Fresno","36.74305--119.72371",36.743045,-119.723706,40239
"7946","Fresno","36.74308--119.59559",36.743076,-119.595589,40229
"7947","Fresno","36.74319--119.43481",36.743194,-119.434806,40240
"7948","Fresno","36.74319--119.45208",36.743194,-119.452083,40240
"7949","Fresno","36.74321--119.54251",36.743211,-119.542512,40248
"7950","Fresno","36.74325--119.54241",36.743245,-119.542405,40248
"7951","Fresno","36.74330--119.46048",36.743305,-119.46048,40240
"7952","Fresno","36.74333--119.66278",36.743333,-119.662778,40243
"7953","Fresno","36.74333--119.78389",36.743333,-119.783889,40249
"7954","Fresno","36.74334--119.65614",36.743338,-119.656135,40243
"7955","Fresno","36.74344--119.44614",36.743444,-119.446139,40240
"7956","Fresno","36.74344--119.78280",36.743439,-119.7828,40249
"7957","Fresno","36.74345--119.78276",36.743449,-119.782761,40249
"7958","Fresno","36.74345--119.78277",36.743454,-119.782767,40249
"7959","Fresno","36.74345--119.78278",36.743447,-119.782777,40249
"7960","Fresno","36.74346--119.78275",36.743456,-119.782748,40249
"7961","Fresno","36.74346--119.78276",36.743457,-119.782757,40249
"7962","Fresno","36.74346--119.78277",36.743458,-119.782771,40249
"7963","Fresno","36.74346--119.78278",36.74346,-119.782782,40249
"7964","Fresno","36.74347--119.78275",36.743465,-119.782752,40249
"7965","Fresno","36.74347--119.78276",36.743471,-119.782764,40249
"7966","Fresno","36.74347--119.78277",36.743471,-119.782772,40249
"7967","Fresno","36.74347--119.78278",36.743475,-119.782783,40249
"7968","Fresno","36.74347--119.78279",36.743465,-119.782791,40249
"7969","Fresno","36.74347--119.78280",36.743475,-119.782798,40249
"7970","Fresno","36.74348--119.78276",36.743482,-119.782762,40249
"7971","Fresno","36.74348--119.78277",36.743483,-119.782771,40249
"7972","Fresno","36.74348--119.78278",36.743481,-119.782776,40249
"7973","Fresno","36.74348--119.78280",36.743482,-119.782797,40249
"7974","Fresno","36.74349--119.78277",36.743491,-119.782766,40249
"7975","Fresno","36.74349--119.78278",36.743489,-119.782782,40249
"7976","Fresno","36.74350--119.78276",36.743497,-119.782764,40249
"7977","Fresno","36.74350--119.78277",36.743502,-119.782774,40249
"7978","Fresno","36.74350--119.78278",36.743502,-119.78278,40249
"7979","Fresno","36.74351--119.78276",36.743508,-119.782764,40249
"7980","Fresno","36.74351--119.78277",36.74351,-119.78277,40249
"7981","Fresno","36.74351--119.78278",36.743514,-119.782781,40249
"7982","Fresno","36.74351--119.78280",36.743514,-119.782799,40249
"7983","Fresno","36.74352--119.78277",36.743516,-119.78277,40249
"7984","Fresno","36.74352--119.78278",36.743518,-119.782781,40249
"7985","Fresno","36.74353--119.78275",36.74353,-119.782749,40249
"7986","Fresno","36.74353--119.78277",36.743533,-119.782769,40249
"7987","Fresno","36.74353--119.78278",36.743528,-119.78278,40249
"7988","Fresno","36.74353--119.78279",36.743532,-119.782794,40249
"7989","Fresno","36.74354--119.52970",36.743536,-119.529704,40248
"7990","Fresno","36.74354--119.78277",36.743538,-119.782771,40249
"7991","Fresno","36.74354--119.78278",36.743535,-119.782781,40249
"7992","Fresno","36.74355--119.78278",36.743552,-119.782779,40249
"7993","Fresno","36.74355--119.78279",36.74355,-119.782789,40249
"7994","Fresno","36.74355--119.78280",36.74355,-119.782799,40249
"7995","Fresno","36.74356--119.78268",36.743557,-119.782676,40249
"7996","Fresno","36.74356--119.78278",36.743555,-119.782775,40249
"7997","Fresno","36.74356--119.78279",36.743562,-119.782786,40249
"7998","Fresno","36.74357--119.78274",36.743569,-119.782744,40249
"7999","Fresno","36.74357--119.78279",36.74357,-119.78279,40249
"8000","Fresno","36.74358--119.78279",36.743583,-119.78279,40249
"8001","Fresno","36.74358--119.78280",36.743578,-119.782796,40249
"8002","Fresno","36.74359--119.78277",36.743592,-119.782767,40249
"8003","Fresno","36.74360--119.78275",36.743603,-119.78275,40249
"8004","Fresno","36.74362--119.78278",36.743618,-119.782784,40249
"8005","Fresno","36.74365--119.78270",36.743651,-119.782699,40249
"8006","Fresno","36.74365--119.78276",36.743655,-119.782759,40249
"8007","Fresno","36.74365--119.78277",36.743655,-119.782774,40249
"8008","Fresno","36.74365--119.78279",36.743651,-119.782785,40249
"8009","Fresno","36.74365--119.78280",36.743645,-119.7828,40249
"8010","Fresno","36.74367--119.78262",36.743673,-119.782616,40249
"8011","Fresno","36.74368--119.54140",36.743675,-119.541396,40248
"8012","Fresno","36.74368--119.78260",36.743678,-119.782603,40249
"8013","Fresno","36.74370--119.78278",36.743704,-119.782782,40249
"8014","Fresno","36.74371--119.78276",36.743713,-119.782764,40249
"8015","Fresno","36.74371--119.78279",36.743707,-119.78279,40249
"8016","Fresno","36.74371--119.78280",36.74371,-119.782799,40249
"8017","Fresno","36.74372--119.78262",36.743724,-119.782623,40249
"8018","Fresno","36.74372--119.78275",36.743717,-119.782749,40249
"8019","Fresno","36.74374--119.78258",36.743738,-119.782581,40249
"8020","Fresno","36.74374--119.78261",36.743744,-119.782614,40249
"8021","Fresno","36.74374--119.78280",36.743736,-119.782796,40249
"8022","Fresno","36.74375--119.44881",36.74375,-119.448806,40240
"8023","Fresno","36.74375--119.78277",36.743746,-119.782772,40249
"8024","Fresno","36.74376--119.78275",36.743757,-119.782749,40249
"8025","Fresno","36.74377--119.78272",36.74377,-119.782721,40249
"8026","Fresno","36.74377--119.78274",36.743767,-119.782743,40249
"8027","Fresno","36.74378--119.78256",36.743782,-119.782559,40249
"8028","Fresno","36.74378--119.78273",36.743781,-119.782727,40249
"8029","Fresno","36.74379--119.78271",36.743787,-119.78271,40249
"8030","Fresno","36.74380--119.78247",36.743802,-119.782467,40249
"8031","Fresno","36.74380--119.78263",36.743801,-119.78263,40249
"8032","Fresno","36.74380--119.78266",36.743803,-119.782659,40249
"8033","Fresno","36.74380--119.78271",36.743802,-119.782706,40249
"8034","Fresno","36.74380--119.78275",36.743801,-119.782747,40249
"8035","Fresno","36.74380--119.78276",36.743799,-119.782763,40249
"8036","Fresno","36.74382--119.78255",36.743821,-119.782554,40249
"8037","Fresno","36.74382--119.78278",36.743824,-119.782775,40249
"8038","Fresno","36.74383--119.78275",36.74383,-119.782753,40249
"8039","Fresno","36.74384--119.78274",36.743841,-119.782742,40249
"8040","Fresno","36.74384--119.78276",36.743837,-119.782759,40249
"8041","Fresno","36.74385--119.78279",36.743846,-119.78279,40249
"8042","Fresno","36.74386--119.78253",36.743865,-119.782531,40249
"8043","Fresno","36.74389--119.78262",36.743891,-119.782615,40249
"8044","Fresno","36.74391--119.69034",36.743908,-119.690345,40247
"8045","Fresno","36.74397--119.78265",36.743966,-119.78265,40249
"8046","Fresno","36.74406--119.78267",36.744056,-119.782674,40249
"8047","Fresno","36.74407--119.78256",36.74407,-119.782558,40249
"8048","Fresno","36.74408--119.44631",36.744083,-119.446306,40240
"8049","Fresno","36.74410--119.78257",36.744096,-119.782572,40249
"8050","Fresno","36.74411--119.78258",36.744112,-119.782581,40249
"8051","Fresno","36.74412--119.78226",36.744117,-119.782263,40249
"8052","Fresno","36.74417--119.45177",36.744165,-119.451766,40240
"8053","Fresno","36.74421--119.78232",36.744206,-119.782317,40249
"8054","Fresno","36.74430--119.66574",36.744297,-119.665736,40243
"8055","Fresno","36.74434--119.47515",36.744343,-119.475149,40245
"8056","Fresno","36.74444--119.57040",36.744441,-119.570401,40250
"8057","Fresno","36.74444--119.68513",36.744438,-119.685134,40247
"8058","Fresno","36.74454--119.67665",36.744542,-119.676647,40243
"8059","Fresno","36.74460--119.82620",36.7446,-119.8262,40246
"8060","Fresno","36.74464--119.63586",36.744641,-119.635856,40241
"8061","Fresno","36.74466--119.63693",36.744662,-119.636932,40241
"8062","Fresno","36.74468--119.63781",36.744684,-119.637812,40241
"8063","Fresno","36.74475--119.82612",36.744751,-119.826119,40246
"8064","Fresno","36.74478--119.47308",36.744778,-119.473083,40245
"8065","Fresno","36.74483--119.63420",36.744833,-119.634199,40241
"8066","Fresno","36.74491--119.69322",36.74491,-119.693217,40247
"8067","Fresno","36.74493--119.45718",36.744928,-119.457178,40240
"8068","Fresno","36.74523--119.79774",36.745229,-119.797737,40244
"8069","Fresno","36.74528--119.45853",36.745278,-119.458528,40240
"8070","Fresno","36.74529--119.79777",36.745294,-119.797773,40244
"8071","Fresno","36.74529--119.79780",36.745291,-119.797802,40244
"8072","Fresno","36.74531--119.79778",36.745307,-119.797784,40244
"8073","Fresno","36.74532--119.79778",36.745319,-119.797777,40244
"8074","Fresno","36.74534--119.79780",36.745342,-119.797804,40244
"8075","Fresno","36.74538--119.79780",36.745377,-119.797796,40244
"8076","Fresno","36.74540--119.79771",36.7454,-119.797711,40244
"8077","Fresno","36.74540--119.79772",36.745404,-119.797725,40244
"8078","Fresno","36.74540--119.79776",36.745398,-119.797765,40244
"8079","Fresno","36.74541--119.79775",36.745407,-119.797754,40244
"8080","Fresno","36.74544--119.79776",36.745437,-119.797764,40244
"8081","Fresno","36.74562--119.69280",36.745616,-119.692797,40247
"8082","Fresno","36.74590--119.68885",36.745904,-119.688847,40247
"8083","Fresno","36.74592--119.66421",36.745919,-119.664211,40243
"8084","Fresno","36.74596--119.68372",36.745955,-119.683719,40247
"8085","Fresno","36.74603--119.74698",36.746035,-119.746985,40238
"8086","Fresno","36.74604--119.74717",36.746036,-119.747172,40238
"8087","Fresno","36.74605--119.74703",36.746047,-119.747028,40238
"8088","Fresno","36.74605--119.74722",36.746055,-119.747216,40238
"8089","Fresno","36.74605--119.74724",36.746055,-119.747235,40238
"8090","Fresno","36.74606--119.66235",36.746056,-119.662353,40243
"8091","Fresno","36.74606--119.74722",36.746064,-119.747222,40238
"8092","Fresno","36.74606--119.74723",36.74606,-119.747231,40238
"8093","Fresno","36.74606--119.74929",36.746062,-119.749291,40238
"8094","Fresno","36.74606--119.74930",36.746064,-119.7493,40238
"8095","Fresno","36.74606--119.74939",36.746062,-119.749391,40238
"8096","Fresno","36.74607--119.74715",36.746072,-119.747153,40238
"8097","Fresno","36.74607--119.74720",36.746067,-119.747199,40238
"8098","Fresno","36.74607--119.74723",36.746068,-119.747227,40238
"8099","Fresno","36.74607--119.74724",36.746071,-119.74724,40238
"8100","Fresno","36.74607--119.74725",36.746066,-119.747255,40238
"8101","Fresno","36.74608--119.74707",36.746079,-119.747065,40238
"8102","Fresno","36.74608--119.74725",36.746078,-119.747245,40238
"8103","Fresno","36.74608--119.74933",36.746079,-119.749327,40238
"8104","Fresno","36.74609--119.74711",36.746094,-119.747106,40238
"8105","Fresno","36.74610--119.74940",36.746096,-119.749403,40238
"8106","Fresno","36.74611--119.44381",36.746111,-119.443806,40240
"8107","Fresno","36.74611--119.74726",36.746114,-119.747257,40238
"8108","Fresno","36.74611--119.74728",36.746111,-119.747278,40238
"8109","Fresno","36.74611--119.74939",36.746106,-119.749389,40238
"8110","Fresno","36.74613--119.74712",36.746129,-119.74712,40238
"8111","Fresno","36.74614--119.44983",36.746139,-119.449833,40240
"8112","Fresno","36.74621--119.74712",36.746215,-119.747117,40238
"8113","Fresno","36.74628--119.57179",36.746284,-119.571795,40250
"8114","Fresno","36.74633--119.64390",36.746334,-119.643899,40241
"8115","Fresno","36.74635--119.47743",36.746346,-119.477428,40245
"8116","Fresno","36.74638--119.69236",36.746384,-119.692364,40247
"8117","Fresno","36.74640--119.68028",36.746398,-119.68028,40243
"8118","Fresno","36.74643--119.64356",36.746431,-119.643563,40241
"8119","Fresno","36.74650--119.58553",36.746495,-119.585534,40251
"8120","Fresno","36.74654--119.47570",36.746535,-119.475701,40245
"8121","Fresno","36.74662--119.47536",36.746618,-119.47536,40245
"8122","Fresno","36.74663--119.47521",36.746627,-119.47521,40245
"8123","Fresno","36.74663--119.63702",36.746629,-119.637025,40241
"8124","Fresno","36.74677--119.54224",36.746769,-119.542243,40248
"8125","Fresno","36.74692--119.66558",36.746917,-119.665581,40243
"8126","Fresno","36.74692--119.74750",36.746916,-119.7475,40238
"8127","Fresno","36.74695--119.74747",36.746951,-119.747474,40238
"8128","Fresno","36.74698--119.74652",36.746978,-119.74652,40238
"8129","Fresno","36.74699--119.74655",36.746992,-119.746554,40238
"8130","Fresno","36.74701--119.74658",36.747013,-119.746575,40238
"8131","Fresno","36.74701--119.74659",36.747008,-119.746589,40238
"8132","Fresno","36.74701--119.74665",36.747007,-119.746652,40238
"8133","Fresno","36.74701--119.74755",36.747007,-119.74755,40238
"8134","Fresno","36.74702--119.74666",36.747021,-119.746656,40238
"8135","Fresno","36.74703--119.74655",36.747025,-119.746548,40238
"8136","Fresno","36.74703--119.74662",36.747025,-119.746621,40238
"8137","Fresno","36.74703--119.74667",36.747026,-119.74667,40238
"8138","Fresno","36.74703--119.74668",36.747029,-119.746682,40238
"8139","Fresno","36.74703--119.74669",36.747025,-119.746692,40238
"8140","Fresno","36.74703--119.74756",36.747026,-119.747564,40238
"8141","Fresno","36.74704--119.74656",36.747037,-119.746555,40238
"8142","Fresno","36.74704--119.74668",36.74704,-119.746678,40238
"8143","Fresno","36.74704--119.74756",36.747044,-119.74756,40238
"8144","Fresno","36.74704--119.74758",36.747045,-119.747577,40238
"8145","Fresno","36.74704--119.74759",36.747041,-119.747586,40238
"8146","Fresno","36.74705--119.74653",36.74705,-119.746533,40238
"8147","Fresno","36.74706--119.74756",36.747063,-119.747564,40238
"8148","Fresno","36.74706--119.74758",36.747056,-119.74758,40238
"8149","Fresno","36.74707--119.74652",36.747071,-119.74652,40238
"8150","Fresno","36.74707--119.74757",36.74707,-119.747573,40238
"8151","Fresno","36.74708--119.74685",36.747077,-119.746852,40238
"8152","Fresno","36.74708--119.74757",36.747075,-119.747568,40238
"8153","Fresno","36.74709--119.74657",36.747088,-119.746566,40238
"8154","Fresno","36.74709--119.74690",36.747094,-119.746896,40238
"8155","Fresno","36.74710--119.74759",36.747098,-119.747591,40238
"8156","Fresno","36.74714--119.66856",36.747144,-119.668564,40243
"8157","Fresno","36.74723--120.37587",36.747232,-120.375867,40252
"8158","Fresno","36.74739--119.64659",36.747391,-119.646594,40241
"8159","Fresno","36.74742--119.64146",36.747417,-119.641457,40241
"8160","Fresno","36.74743--119.64141",36.747434,-119.641414,40241
"8161","Fresno","36.74747--119.43836",36.747472,-119.438361,40240
"8162","Fresno","36.74759--119.68865",36.747594,-119.688647,40247
"8163","Fresno","36.74760--119.47390",36.747598,-119.473901,40245
"8164","Fresno","36.74762--120.37587",36.747619,-120.375867,40252
"8165","Fresno","36.74767--119.64150",36.747671,-119.641501,40241
"8166","Fresno","36.74768--119.81770",36.747682,-119.817698,40246
"8167","Fresno","36.74784--119.74952",36.747841,-119.749519,40238
"8168","Fresno","36.74785--119.74955",36.747852,-119.749554,40238
"8169","Fresno","36.74786--119.74951",36.747857,-119.749513,40238
"8170","Fresno","36.74786--119.74953",36.747859,-119.749525,40238
"8171","Fresno","36.74786--119.74954",36.747855,-119.749542,40238
"8172","Fresno","36.74786--119.74957",36.747865,-119.749572,40238
"8173","Fresno","36.74787--119.69126",36.747866,-119.691257,40247
"8174","Fresno","36.74787--119.74952",36.747867,-119.749523,40238
"8175","Fresno","36.74787--119.74953",36.747867,-119.749533,40238
"8176","Fresno","36.74787--119.74954",36.747871,-119.749536,40238
"8177","Fresno","36.74787--119.74955",36.747868,-119.749549,40238
"8178","Fresno","36.74787--119.74958",36.747866,-119.749579,40238
"8179","Fresno","36.74788--119.74952",36.747878,-119.749518,40238
"8180","Fresno","36.74788--119.74955",36.747881,-119.749553,40238
"8181","Fresno","36.74788--119.74962",36.747875,-119.749616,40238
"8182","Fresno","36.74788--119.74968",36.747884,-119.749677,40238
"8183","Fresno","36.74789--119.74952",36.747887,-119.749523,40238
"8184","Fresno","36.74789--119.74967",36.747893,-119.749672,40238
"8185","Fresno","36.74798--119.69963",36.747978,-119.699628,40247
"8186","Fresno","36.74807--119.79351",36.748074,-119.79351,40244
"8187","Fresno","36.74810--120.22226",36.748096,-120.22226,40242
"8188","Fresno","36.74813--119.65463",36.748131,-119.654628,40253
"8189","Fresno","36.74814--119.79343",36.748139,-119.793434,40244
"8190","Fresno","36.74817--119.79341",36.748173,-119.793415,40244
"8191","Fresno","36.74817--119.79343",36.748167,-119.793427,40244
"8192","Fresno","36.74817--119.81779",36.748174,-119.817789,40246
"8193","Fresno","36.74818--119.81778",36.748184,-119.817781,40246
"8194","Fresno","36.74820--119.81778",36.748198,-119.817779,40246
"8195","Fresno","36.74824--119.81778",36.748237,-119.81778,40246
"8196","Fresno","36.74825--119.83185",36.748248,-119.831847,40246
"8197","Fresno","36.74825--119.83188",36.748251,-119.831882,40246
"8198","Fresno","36.74826--119.81782",36.748263,-119.817818,40246
"8199","Fresno","36.74827--119.69632",36.748275,-119.696322,40247
"8200","Fresno","36.74827--119.81781",36.748265,-119.81781,40246
"8201","Fresno","36.74827--119.83184",36.748267,-119.831844,40246
"8202","Fresno","36.74827--119.83185",36.748269,-119.831847,40246
"8203","Fresno","36.74827--119.83189",36.748268,-119.831894,40246
"8204","Fresno","36.74827--119.83194",36.748269,-119.831941,40246
"8205","Fresno","36.74828--119.83184",36.748281,-119.831839,40246
"8206","Fresno","36.74828--119.83188",36.748283,-119.831876,40246
"8207","Fresno","36.74828--119.83189",36.748279,-119.831886,40246
"8208","Fresno","36.74829--119.79339",36.748289,-119.79339,40244
"8209","Fresno","36.74829--119.82156",36.748292,-119.821562,40246
"8210","Fresno","36.74829--119.83185",36.748289,-119.831853,40246
"8211","Fresno","36.74829--119.83186",36.748289,-119.831855,40246
"8212","Fresno","36.74829--119.83187",36.748289,-119.831872,40246
"8213","Fresno","36.74829--119.83188",36.748285,-119.831884,40246
"8214","Fresno","36.74829--119.83189",36.748295,-119.831893,40246
"8215","Fresno","36.74829--119.83190",36.748294,-119.831901,40246
"8216","Fresno","36.74829--119.83192",36.748285,-119.831918,40246
"8217","Fresno","36.74830--119.82160",36.748302,-119.8216,40246
"8218","Fresno","36.74830--119.83187",36.748297,-119.831872,40246
"8219","Fresno","36.74830--119.83194",36.7483,-119.831936,40246
"8220","Fresno","36.74831--119.82157",36.748315,-119.821575,40246
"8221","Fresno","36.74831--119.83188",36.748311,-119.831882,40246
"8222","Fresno","36.74831--119.83190",36.748306,-119.831903,40246
"8223","Fresno","36.74831--119.83191",36.748314,-119.831905,40246
"8224","Fresno","36.74831--119.83194",36.748315,-119.831943,40246
"8225","Fresno","36.74832--119.82157",36.748319,-119.821575,40246
"8226","Fresno","36.74832--119.82158",36.74832,-119.821576,40246
"8227","Fresno","36.74832--119.82159",36.748318,-119.821593,40246
"8228","Fresno","36.74832--119.82179",36.748322,-119.821787,40246
"8229","Fresno","36.74832--119.83188",36.748316,-119.831878,40246
"8230","Fresno","36.74832--119.83194",36.748322,-119.831942,40246
"8231","Fresno","36.74833--119.82157",36.748325,-119.821565,40246
"8232","Fresno","36.74833--119.82158",36.74833,-119.821579,40246
"8233","Fresno","36.74833--119.82159",36.748331,-119.821586,40246
"8234","Fresno","36.74833--119.82160",36.748333,-119.821597,40246
"8235","Fresno","36.74833--119.82161",36.74833,-119.821613,40246
"8236","Fresno","36.74833--119.82177",36.748334,-119.821766,40246
"8237","Fresno","36.74833--119.82178",36.748331,-119.821782,40246
"8238","Fresno","36.74833--119.82179",36.748335,-119.821785,40246
"8239","Fresno","36.74833--119.82180",36.748332,-119.821805,40246
"8240","Fresno","36.74833--119.83186",36.748327,-119.831861,40246
"8241","Fresno","36.74834--119.82158",36.748344,-119.821576,40246
"8242","Fresno","36.74834--119.82159",36.74834,-119.821591,40246
"8243","Fresno","36.74834--119.82161",36.748336,-119.821613,40246
"8244","Fresno","36.74834--119.82163",36.748344,-119.821626,40246
"8245","Fresno","36.74834--119.82175",36.748341,-119.821746,40246
"8246","Fresno","36.74834--119.82177",36.748336,-119.821773,40246
"8247","Fresno","36.74834--119.82178",36.748336,-119.821783,40246
"8248","Fresno","36.74834--119.82179",36.748339,-119.821787,40246
"8249","Fresno","36.74834--119.82180",36.748343,-119.8218,40246
"8250","Fresno","36.74834--119.83181",36.748342,-119.831808,40246
"8251","Fresno","36.74834--119.83187",36.748344,-119.831871,40246
"8252","Fresno","36.74834--119.83192",36.748344,-119.831918,40246
"8253","Fresno","36.74834--119.83195",36.748343,-119.831949,40246
"8254","Fresno","36.74835--119.82045",36.748355,-119.820449,40246
"8255","Fresno","36.74835--119.82050",36.748354,-119.820496,40246
"8256","Fresno","36.74835--119.82158",36.74835,-119.821583,40246
"8257","Fresno","36.74835--119.82177",36.748355,-119.821768,40246
"8258","Fresno","36.74835--119.82179",36.748354,-119.821787,40246
"8259","Fresno","36.74835--119.83191",36.748351,-119.831907,40246
"8260","Fresno","36.74835--119.83194",36.748347,-119.831936,40246
"8261","Fresno","36.74836--119.83179",36.748362,-119.831788,40246
"8262","Fresno","36.74836--119.83190",36.748362,-119.831898,40246
"8263","Fresno","36.74836--119.83191",36.748356,-119.831907,40246
"8264","Fresno","36.74836--119.83193",36.748356,-119.831927,40246
"8265","Fresno","36.74837--119.83180",36.748371,-119.831802,40246
"8266","Fresno","36.74837--119.83188",36.748366,-119.831878,40246
"8267","Fresno","36.74837--119.83192",36.748369,-119.831919,40246
"8268","Fresno","36.74838--119.83188",36.748381,-119.831878,40246
"8269","Fresno","36.74838--119.83190",36.748384,-119.831901,40246
"8270","Fresno","36.74838--119.83191",36.748376,-119.831913,40246
"8271","Fresno","36.74838--119.83192",36.748376,-119.831921,40246
"8272","Fresno","36.74838--119.83194",36.748379,-119.831935,40246
"8273","Fresno","36.74838--119.83195",36.748375,-119.83195,40246
"8274","Fresno","36.74839--119.83195",36.748386,-119.831947,40246
"8275","Fresno","36.74840--119.83191",36.748397,-119.831913,40246
"8276","Fresno","36.74845--119.49647",36.748452,-119.496474,40245
"8277","Fresno","36.74845--119.69345",36.748451,-119.693447,40247
"8278","Fresno","36.74846--119.69241",36.748461,-119.692411,40247
"8279","Fresno","36.74846--119.82210",36.748458,-119.822104,40246
"8280","Fresno","36.74856--119.68638",36.748563,-119.686377,40247
"8281","Fresno","36.74858--119.79174",36.748582,-119.791738,40244
"8282","Fresno","36.74858--120.38770",36.748579,-120.3877,40252
"8283","Fresno","36.74859--119.79172",36.748591,-119.791724,40244
"8284","Fresno","36.74859--119.79175",36.748594,-119.791745,40244
"8285","Fresno","36.74859--120.51540",36.748586,-120.5154,40254
"8286","Fresno","36.74861--119.79176",36.748613,-119.79176,40244
"8287","Fresno","36.74862--119.49197",36.748624,-119.491967,40245
"8288","Fresno","36.74863--119.79175",36.748628,-119.791746,40244
"8289","Fresno","36.74863--120.38458",36.748632,-120.384579,40252
"8290","Fresno","36.74869--119.47086",36.748694,-119.470861,40245
"8291","Fresno","36.74870--119.70111",36.748704,-119.701113,40247
"8292","Fresno","36.74871--119.65282",36.748714,-119.65282,40253
"8293","Fresno","36.74871--119.70112",36.748709,-119.701115,40247
"8294","Fresno","36.74872--119.70112",36.748723,-119.701119,40247
"8295","Fresno","36.74872--119.70113",36.748723,-119.701133,40247
"8296","Fresno","36.74873--119.70080",36.748733,-119.7008,40247
"8297","Fresno","36.74873--119.70112",36.748733,-119.701124,40247
"8298","Fresno","36.74873--119.70113",36.748729,-119.70113,40247
"8299","Fresno","36.74874--119.70078",36.74874,-119.700784,40247
"8300","Fresno","36.74874--119.70108",36.748738,-119.701082,40247
"8301","Fresno","36.74874--119.70109",36.748743,-119.701092,40247
"8302","Fresno","36.74874--119.70111",36.748742,-119.701114,40247
"8303","Fresno","36.74874--119.70112",36.748741,-119.701124,40247
